date,client,platform,campaign,cost,imp,click,cv,budget_monthly,target_cpa
2025-11-22,G社,meta,初売り企画,1199,715,9,0,280000,5500
2025-11-22,G社,tiktok,UGC風業態訴求,3037,2838,25,0,120000,5500
2025-11-22,G社,tiktok,季節訴求,963,938,8,0,120000,5500
2025-11-22,H社,google,【PMAX】メイン,6722,1304,56,3,700000,9000
2025-11-22,H社,google,【SEM】ブランド,3747,625,32,0,700000,9000
2025-11-22,H社,google,【SEM】車種,4157,777,32,0,700000,9000
2025-11-22,H社,google,【DSP】リターゲ,2907,543,19,1,700000,9000
2025-11-22,H社,google,【動画】月替わり,1715,315,15,0,700000,9000
2025-11-22,H社,yahoo,【検索】ブランド,1112,124,3,0,200000,9000
2025-11-22,H社,yahoo,【検索】車種,1647,190,6,0,200000,9000
2025-11-22,H社,yahoo,【検索】未使用車,1517,194,6,0,200000,9000
2025-11-22,H社,yahoo,【DSP】リターゲ,763,90,2,0,200000,9000
2025-11-22,H社,meta,【Instagram】リマケ,2583,1503,15,0,180000,9000
2025-11-22,H社,meta,【Facebook】新規,1489,887,11,0,180000,9000
2025-11-22,H社,meta,初売り企画,530,288,3,0,180000,9000
2025-11-22,H社,tiktok,UGC風業態訴求,1131,923,8,0,60000,9000
2025-11-22,H社,tiktok,季節訴求,372,303,2,1,60000,9000
2025-11-23,A社,google,【PMAX】メイン,13186,2423,105,4,1200000,5000
2025-11-23,A社,google,【SEM】ブランド,7189,1288,61,2,1200000,5000
2025-11-23,A社,google,【SEM】車種,8660,1675,88,2,1200000,5000
2025-11-23,A社,google,【DSP】リターゲ,5293,986,51,0,1200000,5000
2025-11-23,A社,google,【動画】月替わり,4662,859,41,0,1200000,5000
2025-11-23,A社,yahoo,【検索】ブランド,2461,294,8,0,400000,5000
2025-11-23,A社,yahoo,【検索】車種,4379,541,18,0,400000,5000
2025-11-23,A社,yahoo,【検索】未使用車,3989,457,10,0,400000,5000
2025-11-23,A社,yahoo,【DSP】リターゲ,2064,247,7,0,400000,5000
2025-11-23,A社,meta,【Instagram】リマケ,5551,3613,45,1,300000,5000
2025-11-23,A社,meta,【Facebook】新規,3341,2001,28,0,300000,5000
2025-11-23,A社,meta,初売り企画,1161,631,6,0,300000,5000
2025-11-23,A社,tiktok,UGC風業態訴求,2374,2011,12,0,100000,5000
2025-11-23,A社,tiktok,季節訴求,975,793,6,0,100000,5000
2025-11-23,B社,google,【PMAX】メイン,8479,1499,78,3,800000,8000
2025-11-23,B社,google,【SEM】ブランド,4193,800,30,0,800000,8000
2025-11-23,B社,google,【SEM】車種,5057,837,35,1,800000,8000
2025-11-23,B社,google,【DSP】リターゲ,2890,470,25,0,800000,8000
2025-11-23,B社,google,【動画】月替わり,2369,394,17,0,800000,8000
2025-11-23,B社,yahoo,【検索】ブランド,1279,146,4,1,250000,8000
2025-11-23,B社,yahoo,【検索】車種,2308,290,9,0,250000,8000
2025-11-23,B社,yahoo,【検索】未使用車,2312,268,8,1,250000,8000
2025-11-23,B社,yahoo,【DSP】リターゲ,947,102,3,0,250000,8000
2025-11-23,B社,meta,【Instagram】リマケ,3060,1737,18,0,200000,8000
2025-11-23,B社,meta,【Facebook】新規,2182,1302,14,0,200000,8000
2025-11-23,B社,meta,初売り企画,549,313,3,1,200000,8000
2025-11-23,B社,tiktok,UGC風業態訴求,1505,1266,12,1,80000,8000
2025-11-23,B社,tiktok,季節訴求,515,483,4,0,80000,8000
2025-11-23,C社,google,【PMAX】メイン,5104,893,42,0,600000,6000
2025-11-23,C社,google,【SEM】ブランド,2954,583,28,1,600000,6000
2025-11-23,C社,google,【SEM】車種,2774,500,18,0,600000,6000
2025-11-23,C社,google,【DSP】リターゲ,2149,416,18,0,600000,6000
2025-11-23,C社,google,【動画】月替わり,1274,219,11,0,600000,6000
2025-11-23,C社,yahoo,【検索】ブランド,869,105,2,0,180000,6000
2025-11-23,C社,yahoo,【検索】車種,1627,213,6,0,180000,6000
2025-11-23,C社,yahoo,【検索】未使用車,1347,163,5,1,180000,6000
2025-11-23,C社,yahoo,【DSP】リターゲ,681,87,2,0,180000,6000
2025-11-23,C社,meta,【Instagram】リマケ,1792,1038,10,0,150000,6000
2025-11-23,C社,meta,【Facebook】新規,1261,730,8,0,150000,6000
2025-11-23,C社,meta,初売り企画,403,230,2,0,150000,6000
2025-11-23,C社,tiktok,UGC風業態訴求,890,859,7,0,50000,6000
2025-11-23,C社,tiktok,季節訴求,309,272,2,0,50000,6000
2025-11-23,D社,google,【PMAX】メイン,23961,4282,219,12,1500000,4000
2025-11-23,D社,google,【SEM】ブランド,12696,2138,100,4,1500000,4000
2025-11-23,D社,google,【SEM】車種,11383,2099,77,3,1500000,4000
2025-11-23,D社,google,【DSP】リターゲ,9654,1623,84,2,1500000,4000
2025-11-23,D社,google,【動画】月替わり,6234,1030,44,0,1500000,4000
2025-11-23,D社,yahoo,【検索】ブランド,3913,464,12,1,500000,4000
2025-11-23,D社,yahoo,【検索】車種,8103,980,26,1,500000,4000
2025-11-23,D社,yahoo,【検索】未使用車,7176,920,31,1,500000,4000
2025-11-23,D社,yahoo,【DSP】リターゲ,2821,322,8,0,500000,4000
2025-11-23,D社,meta,【Instagram】リマケ,9417,5391,66,1,400000,4000
2025-11-23,D社,meta,【Facebook】新規,6380,3697,43,1,400000,4000
2025-11-23,D社,meta,初売り企画,1841,1021,12,0,400000,4000
2025-11-23,D社,tiktok,UGC風業態訴求,4886,4660,31,0,150000,4000
2025-11-23,D社,tiktok,季節訴求,1723,1500,13,0,150000,4000
2025-11-23,E社,google,【PMAX】メイン,2707,487,23,1,400000,10000
2025-11-23,E社,google,【SEM】ブランド,1497,251,10,0,400000,10000
2025-11-23,E社,google,【SEM】車種,1719,305,11,0,400000,10000
2025-11-23,E社,google,【DSP】リターゲ,1125,183,8,0,400000,10000
2025-11-23,E社,google,【動画】月替わり,752,127,4,0,400000,10000
2025-11-23,E社,yahoo,【検索】ブランド,385,49,1,0,120000,10000
2025-11-23,E社,yahoo,【検索】車種,869,94,2,0,120000,10000
2025-11-23,E社,yahoo,【検索】未使用車,629,71,2,0,120000,10000
2025-11-23,E社,yahoo,【DSP】リターゲ,300,32,1,0,120000,10000
2025-11-23,E社,meta,【Instagram】リマケ,1149,689,7,0,100000,10000
2025-11-23,E社,meta,【Facebook】新規,731,478,4,0,100000,10000
2025-11-23,E社,meta,初売り企画,177,115,1,0,100000,10000
2025-11-23,E社,tiktok,UGC風業態訴求,361,303,2,0,30000,10000
2025-11-23,E社,tiktok,季節訴求,121,110,0,0,30000,10000
2025-11-23,F社,google,【PMAX】メイン,12252,2271,106,4,900000,7000
2025-11-23,F社,google,【SEM】ブランド,5387,992,49,0,900000,7000
2025-11-23,F社,google,【SEM】車種,6188,1179,45,1,900000,7000
2025-11-23,F社,google,【DSP】リターゲ,4337,771,41,0,900000,7000
2025-11-23,F社,google,【動画】月替わり,3060,587,29,0,900000,7000
2025-11-23,F社,yahoo,【検索】ブランド,1952,254,6,0,300000,7000
2025-11-23,F社,yahoo,【検索】車種,3860,441,12,1,300000,7000
2025-11-23,F社,yahoo,【検索】未使用車,2805,352,9,0,300000,7000
2025-11-23,F社,yahoo,【DSP】リターゲ,1412,158,4,0,300000,7000
2025-11-23,F社,meta,【Instagram】リマケ,3860,2531,26,1,250000,7000
2025-11-23,F社,meta,【Facebook】新規,2468,1575,19,0,250000,7000
2025-11-23,F社,meta,初売り企画,892,505,6,0,250000,7000
2025-11-23,F社,tiktok,UGC風業態訴求,2129,1900,14,0,80000,7000
2025-11-23,F社,tiktok,季節訴求,660,574,4,0,80000,7000
2025-11-23,G社,google,【PMAX】メイン,16227,2830,144,6,1100000,5500
2025-11-23,G社,google,【SEM】ブランド,7262,1242,59,3,1100000,5500
2025-11-23,G社,google,【SEM】車種,7087,1201,43,2,1100000,5500
2025-11-23,G社,google,【DSP】リターゲ,4965,874,32,0,1100000,5500
2025-11-23,G社,google,【動画】月替わり,4605,910,38,0,1100000,5500
2025-11-23,G社,yahoo,【検索】ブランド,2300,279,8,0,350000,5500
2025-11-23,G社,yahoo,【検索】車種,4536,494,15,1,350000,5500
2025-11-23,G社,yahoo,【検索】未使用車,3487,439,15,0,350000,5500
2025-11-23,G社,yahoo,【DSP】リターゲ,1947,216,7,0,350000,5500
2025-11-23,G社,meta,【Instagram】リマケ,5135,2843,34,0,280000,5500
2025-11-23,G社,meta,【Facebook】新規,3984,2542,27,0,280000,5500
2025-11-23,G社,meta,初売り企画,989,579,8,0,280000,5500
2025-11-23,G社,tiktok,UGC風業態訴求,3856,3789,27,0,120000,5500
2025-11-23,G社,tiktok,季節訴求,1216,1199,8,0,120000,5500
2025-11-23,H社,google,【PMAX】メイン,6798,1249,64,3,700000,9000
2025-11-23,H社,google,【SEM】ブランド,3514,669,35,1,700000,9000
2025-11-23,H社,google,【SEM】車種,3353,599,22,1,700000,9000
2025-11-23,H社,google,【DSP】リターゲ,2257,427,17,0,700000,9000
2025-11-23,H社,google,【動画】月替わり,1887,340,15,0,700000,9000
2025-11-23,H社,yahoo,【検索】ブランド,1037,114,3,0,200000,9000
2025-11-23,H社,yahoo,【検索】車種,1881,219,6,1,200000,9000
2025-11-23,H社,yahoo,【検索】未使用車,1816,211,6,0,200000,9000
2025-11-23,H社,yahoo,【DSP】リターゲ,775,96,2,0,200000,9000
2025-11-23,H社,meta,【Instagram】リマケ,2256,1467,14,0,180000,9000
2025-11-23,H社,meta,【Facebook】新規,1501,863,12,0,180000,9000
2025-11-23,H社,meta,初売り企画,494,292,3,0,180000,9000
2025-11-23,H社,tiktok,UGC風業態訴求,1189,1115,9,0,60000,9000
2025-11-23,H社,tiktok,季節訴求,406,379,3,0,60000,9000
2025-11-24,A社,google,【PMAX】メイン,16224,2714,123,6,1200000,5000
2025-11-24,A社,google,【SEM】ブランド,9744,1676,61,2,1200000,5000
2025-11-24,A社,google,【SEM】車種,9196,1732,86,2,1200000,5000
2025-11-24,A社,google,【DSP】リターゲ,6436,1269,51,1,1200000,5000
2025-11-24,A社,google,【動画】月替わり,4200,686,27,0,1200000,5000
2025-11-24,A社,yahoo,【検索】ブランド,3566,399,14,0,400000,5000
2025-11-24,A社,yahoo,【検索】車種,5256,582,15,0,400000,5000
2025-11-24,A社,yahoo,【検索】未使用車,5017,641,17,1,400000,5000
2025-11-24,A社,yahoo,【DSP】リターゲ,2537,309,8,0,400000,5000
2025-11-24,A社,meta,【Instagram】リマケ,6725,4021,57,1,300000,5000
2025-11-24,A社,meta,【Facebook】新規,4339,2530,27,1,300000,5000
2025-11-24,A社,meta,初売り企画,1033,603,7,1,300000,5000
2025-11-24,A社,tiktok,UGC風業態訴求,3101,2710,23,1,100000,5000
2025-11-24,A社,tiktok,季節訴求,1120,978,6,0,100000,5000
2025-11-24,B社,google,【PMAX】メイン,10578,1891,75,4,800000,8000
2025-11-24,B社,google,【SEM】ブランド,5349,986,45,1,800000,8000
2025-11-24,B社,google,【SEM】車種,6223,1179,55,1,800000,8000
2025-11-24,B社,google,【DSP】リターゲ,4253,842,41,0,800000,8000
2025-11-24,B社,google,【動画】月替わり,3016,516,19,0,800000,8000
2025-11-24,B社,yahoo,【検索】ブランド,1779,224,7,1,250000,8000
2025-11-24,B社,yahoo,【検索】車種,2864,339,9,0,250000,8000
2025-11-24,B社,yahoo,【検索】未使用車,2744,323,9,1,250000,8000
2025-11-24,B社,yahoo,【DSP】リターゲ,1279,153,4,0,250000,8000
2025-11-24,B社,meta,【Instagram】リマケ,3576,2061,26,0,200000,8000
2025-11-24,B社,meta,【Facebook】新規,2582,1453,14,1,200000,8000
2025-11-24,B社,meta,初売り企画,641,370,3,0,200000,8000
2025-11-24,B社,tiktok,UGC風業態訴求,2088,1917,17,0,80000,8000
2025-11-24,B社,tiktok,季節訴求,637,548,3,0,80000,8000
2025-11-24,C社,google,【PMAX】メイン,6109,1149,44,2,600000,6000
2025-11-24,C社,google,【SEM】ブランド,2922,533,25,0,600000,6000
2025-11-24,C社,google,【SEM】車種,3270,613,30,0,600000,6000
2025-11-24,C社,google,【DSP】リターゲ,2595,481,22,0,600000,6000
2025-11-24,C社,google,【動画】月替わり,1518,260,13,0,600000,6000
2025-11-24,C社,yahoo,【検索】ブランド,904,104,3,0,180000,6000
2025-11-24,C社,yahoo,【検索】車種,1662,201,5,0,180000,6000
2025-11-24,C社,yahoo,【検索】未使用車,1453,184,6,0,180000,6000
2025-11-24,C社,yahoo,【DSP】リターゲ,688,84,2,0,180000,6000
2025-11-24,C社,meta,【Instagram】リマケ,2524,1374,13,1,150000,6000
2025-11-24,C社,meta,【Facebook】新規,1448,900,10,0,150000,6000
2025-11-24,C社,meta,初売り企画,418,259,2,0,150000,6000
2025-11-24,C社,tiktok,UGC風業態訴求,970,957,9,0,50000,6000
2025-11-24,C社,tiktok,季節訴求,361,337,2,0,50000,6000
2025-11-24,D社,google,【PMAX】メイン,24358,4346,222,11,1500000,4000
2025-11-24,D社,google,【SEM】ブランド,13265,2458,96,5,1500000,4000
2025-11-24,D社,google,【SEM】車種,14035,2636,116,3,1500000,4000
2025-11-24,D社,google,【DSP】リターゲ,9609,1765,74,1,1500000,4000
2025-11-24,D社,google,【動画】月替わり,7672,1374,61,0,1500000,4000
2025-11-24,D社,yahoo,【検索】ブランド,5537,679,18,1,500000,4000
2025-11-24,D社,yahoo,【検索】車種,7485,955,25,0,500000,4000
2025-11-24,D社,yahoo,【検索】未使用車,7573,902,23,0,500000,4000
2025-11-24,D社,yahoo,【DSP】リターゲ,3753,489,13,1,500000,4000
2025-11-24,D社,meta,【Instagram】リマケ,10209,5880,56,1,400000,4000
2025-11-24,D社,meta,【Facebook】新規,7972,4724,64,1,400000,4000
2025-11-24,D社,meta,初売り企画,2254,1463,18,1,400000,4000
2025-11-24,D社,tiktok,UGC風業態訴求,6442,5719,48,1,150000,4000
2025-11-24,D社,tiktok,季節訴求,1830,1513,11,0,150000,4000
2025-11-24,E社,google,【PMAX】メイン,3186,623,27,0,400000,10000
2025-11-24,E社,google,【SEM】ブランド,1772,314,12,0,400000,10000
2025-11-24,E社,google,【SEM】車種,1692,320,17,0,400000,10000
2025-11-24,E社,google,【DSP】リターゲ,1302,233,11,0,400000,10000
2025-11-24,E社,google,【動画】月替わり,907,159,5,0,400000,10000
2025-11-24,E社,yahoo,【検索】ブランド,512,59,2,0,120000,10000
2025-11-24,E社,yahoo,【検索】車種,898,104,2,0,120000,10000
2025-11-24,E社,yahoo,【検索】未使用車,896,108,2,0,120000,10000
2025-11-24,E社,yahoo,【DSP】リターゲ,345,42,1,0,120000,10000
2025-11-24,E社,meta,【Instagram】リマケ,1242,674,8,0,100000,10000
2025-11-24,E社,meta,【Facebook】新規,830,542,6,0,100000,10000
2025-11-24,E社,meta,初売り企画,249,144,1,0,100000,10000
2025-11-24,E社,tiktok,UGC風業態訴求,514,504,4,0,30000,10000
2025-11-24,E社,tiktok,季節訴求,179,162,1,0,30000,10000
2025-11-24,F社,google,【PMAX】メイン,11610,2173,115,5,900000,7000
2025-11-24,F社,google,【SEM】ブランド,6988,1352,50,1,900000,7000
2025-11-24,F社,google,【SEM】車種,7845,1534,58,1,900000,7000
2025-11-24,F社,google,【DSP】リターゲ,4125,751,29,0,900000,7000
2025-11-24,F社,google,【動画】月替わり,3255,536,27,0,900000,7000
2025-11-24,F社,yahoo,【検索】ブランド,2019,249,7,0,300000,7000
2025-11-24,F社,yahoo,【検索】車種,3446,448,11,0,300000,7000
2025-11-24,F社,yahoo,【検索】未使用車,2934,324,8,0,300000,7000
2025-11-24,F社,yahoo,【DSP】リターゲ,1724,202,5,0,300000,7000
2025-11-24,F社,meta,【Instagram】リマケ,5145,3391,40,1,250000,7000
2025-11-24,F社,meta,【Facebook】新規,3207,1811,23,1,250000,7000
2025-11-24,F社,meta,初売り企画,1087,602,7,0,250000,7000
2025-11-24,F社,tiktok,UGC風業態訴求,2196,2057,14,1,80000,7000
2025-11-24,F社,tiktok,季節訴求,754,613,5,0,80000,7000
2025-11-24,G社,google,【PMAX】メイン,19947,3730,181,7,1100000,5500
2025-11-24,G社,google,【SEM】ブランド,7625,1476,75,2,1100000,5500
2025-11-24,G社,google,【SEM】車種,9426,1543,58,1,1100000,5500
2025-11-24,G社,google,【DSP】リターゲ,6816,1118,42,0,1100000,5500
2025-11-24,G社,google,【動画】月替わり,4565,887,43,0,1100000,5500
2025-11-24,G社,yahoo,【検索】ブランド,3234,379,11,0,350000,5500
2025-11-24,G社,yahoo,【検索】車種,4650,572,17,1,350000,5500
2025-11-24,G社,yahoo,【検索】未使用車,3961,430,12,0,350000,5500
2025-11-24,G社,yahoo,【DSP】リターゲ,2033,261,7,0,350000,5500
2025-11-24,G社,meta,【Instagram】リマケ,6530,3727,39,0,280000,5500
2025-11-24,G社,meta,【Facebook】新規,3682,2120,29,0,280000,5500
2025-11-24,G社,meta,初売り企画,1285,779,8,0,280000,5500
2025-11-24,G社,tiktok,UGC風業態訴求,4429,3606,24,0,120000,5500
2025-11-24,G社,tiktok,季節訴求,1396,1217,9,0,120000,5500
2025-11-24,H社,google,【PMAX】メイン,7110,1312,65,2,700000,9000
2025-11-24,H社,google,【SEM】ブランド,3734,665,24,0,700000,9000
2025-11-24,H社,google,【SEM】車種,3967,663,24,0,700000,9000
2025-11-24,H社,google,【DSP】リターゲ,2940,535,22,0,700000,9000
2025-11-24,H社,google,【動画】月替わり,2325,456,18,0,700000,9000
2025-11-24,H社,yahoo,【検索】ブランド,1179,132,4,0,200000,9000
2025-11-24,H社,yahoo,【検索】車種,2206,290,9,0,200000,9000
2025-11-24,H社,yahoo,【検索】未使用車,1814,237,6,0,200000,9000
2025-11-24,H社,yahoo,【DSP】リターゲ,980,120,4,0,200000,9000
2025-11-24,H社,meta,【Instagram】リマケ,3292,1975,26,0,180000,9000
2025-11-24,H社,meta,【Facebook】新規,1690,963,11,1,180000,9000
2025-11-24,H社,meta,初売り企画,637,419,5,0,180000,9000
2025-11-24,H社,tiktok,UGC風業態訴求,1215,1202,9,0,60000,9000
2025-11-24,H社,tiktok,季節訴求,515,427,2,0,60000,9000
2025-11-25,A社,google,【PMAX】メイン,16028,2847,137,6,1200000,5000
2025-11-25,A社,google,【SEM】ブランド,9583,1638,67,3,1200000,5000
2025-11-25,A社,google,【SEM】車種,8188,1536,75,1,1200000,5000
2025-11-25,A社,google,【DSP】リターゲ,5960,1061,43,0,1200000,5000
2025-11-25,A社,google,【動画】月替わり,4388,731,30,0,1200000,5000
2025-11-25,A社,yahoo,【検索】ブランド,3271,416,14,1,400000,5000
2025-11-25,A社,yahoo,【検索】車種,5972,749,18,0,400000,5000
2025-11-25,A社,yahoo,【検索】未使用車,4769,526,13,1,400000,5000
2025-11-25,A社,yahoo,【DSP】リターゲ,2159,253,8,0,400000,5000
2025-11-25,A社,meta,【Instagram】リマケ,5702,3216,34,1,300000,5000
2025-11-25,A社,meta,【Facebook】新規,3807,2469,32,1,300000,5000
2025-11-25,A社,meta,初売り企画,1091,600,5,0,300000,5000
2025-11-25,A社,tiktok,UGC風業態訴求,3416,3205,23,0,100000,5000
2025-11-25,A社,tiktok,季節訴求,908,888,8,0,100000,5000
2025-11-25,B社,google,【PMAX】メイン,11767,2126,86,4,800000,8000
2025-11-25,B社,google,【SEM】ブランド,4774,796,40,0,800000,8000
2025-11-25,B社,google,【SEM】車種,5207,960,44,1,800000,8000
2025-11-25,B社,google,【DSP】リターゲ,4172,806,35,0,800000,8000
2025-11-25,B社,google,【動画】月替わり,2765,468,19,0,800000,8000
2025-11-25,B社,yahoo,【検索】ブランド,1451,174,4,0,250000,8000
2025-11-25,B社,yahoo,【検索】車種,3175,394,11,0,250000,8000
2025-11-25,B社,yahoo,【検索】未使用車,2220,278,9,0,250000,8000
2025-11-25,B社,yahoo,【DSP】リターゲ,1228,134,3,0,250000,8000
2025-11-25,B社,meta,【Instagram】リマケ,3600,2197,27,0,200000,8000
2025-11-25,B社,meta,【Facebook】新規,2069,1200,15,0,200000,8000
2025-11-25,B社,meta,初売り企画,729,418,4,0,200000,8000
2025-11-25,B社,tiktok,UGC風業態訴求,2096,1977,18,1,80000,8000
2025-11-25,B社,tiktok,季節訴求,708,661,4,0,80000,8000
2025-11-25,C社,google,【PMAX】メイン,5661,994,42,1,600000,6000
2025-11-25,C社,google,【SEM】ブランド,2802,508,25,0,600000,6000
2025-11-25,C社,google,【SEM】車種,3892,685,27,0,600000,6000
2025-11-25,C社,google,【DSP】リターゲ,2659,438,19,0,600000,6000
2025-11-25,C社,google,【動画】月替わり,1853,356,19,0,600000,6000
